"species.code";"analysis";"rate";"value";"replicate"
"POMO";"germ_random";"seed.survival";0,49;47
"PUPA";"germ_random";"germination.rate";0,757430426932209;47
"PUPA";"germ_random";"seed.survival";0,55;47
"SASO";"germ_random";"germination.rate";0,704309493895847;47
"SASO";"germ_random";"seed.survival";0,3;47
"SCLA";"germ_random";"germination.rate";0,815586819412566;47
"SCLA";"germ_random";"seed.survival";0,41;47
"SOAS";"germ_random";"germination.rate";0,589858757830898;47
"SOAS";"germ_random";"seed.survival";0,29;47
"SPRU";"germ_random";"germination.rate";0,398606989156933;47
"SPRU";"germ_random";"seed.survival";0,41;47
"SUSP";"germ_random";"germination.rate";0,507560860519648;47
"SUSP";"germ_random";"seed.survival";0,58;47
"BEMA";"germ_random";"germination.rate";0,254797956910975;48
"BEMA";"germ_random";"seed.survival";0,43;48
"CETE";"germ_random";"germination.rate";0,543023734810896;48
"CETE";"germ_random";"seed.survival";0,1;48
"CHFU";"germ_random";"germination.rate";0,652119584228631;48
"CHFU";"germ_random";"seed.survival";0,38;48
"CHMI";"germ_random";"germination.rate";0,71391070508584;48
"CHMI";"germ_random";"seed.survival";0,32;48
"HOMA";"germ_random";"germination.rate";1;48
"HOMA";"germ_random";"seed.survival";0,25;48
"LEMA";"germ_random";"germination.rate";0,805262870153357;48
"LEMA";"germ_random";"seed.survival";0,33;48
"LYTR";"germ_random";"germination.rate";0,785640424087262;48
"LYTR";"germ_random";"seed.survival";0,51;48
"MEEL";"germ_random";"germination.rate";0,594338952210799;48
"MEEL";"germ_random";"seed.survival";0,6;48
"MESU";"germ_random";"germination.rate";0,693210732143363;48
"MESU";"germ_random";"seed.survival";0,63;48
"PAIN";"germ_random";"germination.rate";0,483360391240117;48
"PAIN";"germ_random";"seed.survival";0,6;48
"PLCO";"germ_random";"germination.rate";0,743266540717265;48
"PLCO";"germ_random";"seed.survival";0,57;48
"POMA";"germ_random";"germination.rate";0,987715944505296;48
"POMA";"germ_random";"seed.survival";0,46;48
"POMO";"germ_random";"germination.rate";1;48
"POMO";"germ_random";"seed.survival";0,49;48
"PUPA";"germ_random";"germination.rate";0,744659722971957;48
"PUPA";"germ_random";"seed.survival";0,55;48
"SASO";"germ_random";"germination.rate";0,56377970995037;48
"SASO";"germ_random";"seed.survival";0,3;48
"SCLA";"germ_random";"germination.rate";0,59525170875842;48
"SCLA";"germ_random";"seed.survival";0,41;48
"SOAS";"germ_random";"germination.rate";0,55588870128951;48
"SOAS";"germ_random";"seed.survival";0,29;48
"SPRU";"germ_random";"germination.rate";0,418488297539471;48
"SPRU";"germ_random";"seed.survival";0,41;48
"SUSP";"germ_random";"germination.rate";0,457433454716522;48
"SUSP";"germ_random";"seed.survival";0,58;48
"BEMA";"germ_random";"germination.rate";0,561482164216362;49
"BEMA";"germ_random";"seed.survival";0,43;49
"CETE";"germ_random";"germination.rate";0,683479060195496;49
"CETE";"germ_random";"seed.survival";0,1;49
"CHFU";"germ_random";"germination.rate";0,802399902056547;49
"CHFU";"germ_random";"seed.survival";0,38;49
"CHMI";"germ_random";"germination.rate";0,713069660246741;49
"CHMI";"germ_random";"seed.survival";0,32;49
"HOMA";"germ_random";"germination.rate";0,786416015070745;49
"HOMA";"germ_random";"seed.survival";0,25;49
"LEMA";"germ_random";"germination.rate";0,966788240308392;49
"LEMA";"germ_random";"seed.survival";0,33;49
"LYTR";"germ_random";"germination.rate";0,647361631187303;49
"LYTR";"germ_random";"seed.survival";0,51;49
"MEEL";"germ_random";"germination.rate";0,653070722290537;49
"MEEL";"germ_random";"seed.survival";0,6;49
"MESU";"germ_random";"germination.rate";0,782330600545538;49
"MESU";"germ_random";"seed.survival";0,63;49
"PAIN";"germ_random";"germination.rate";0,447138085446679;49
"PAIN";"germ_random";"seed.survival";0,6;49
"PLCO";"germ_random";"germination.rate";0,69827435766166;49
"PLCO";"germ_random";"seed.survival";0,57;49
"POMA";"germ_random";"germination.rate";0,887508869094821;49
"POMA";"germ_random";"seed.survival";0,46;49
"POMO";"germ_random";"germination.rate";0,809895329381491;49
"POMO";"germ_random";"seed.survival";0,49;49
"PUPA";"germ_random";"germination.rate";0,946779598543875;49
"PUPA";"germ_random";"seed.survival";0,55;49
"SASO";"germ_random";"germination.rate";0,365044848461085;49
"SASO";"germ_random";"seed.survival";0,3;49
"SCLA";"germ_random";"germination.rate";0,826070761874467;49
"SCLA";"germ_random";"seed.survival";0,41;49
"SOAS";"germ_random";"germination.rate";0,568936818833083;49
"SOAS";"germ_random";"seed.survival";0,29;49
"SPRU";"germ_random";"germination.rate";0,520527284653343;49
"SPRU";"germ_random";"seed.survival";0,41;49
"SUSP";"germ_random";"germination.rate";0,77441399021703;49
"SUSP";"germ_random";"seed.survival";0,58;49
"BEMA";"germ_random";"germination.rate";0,395430088758443;50
"BEMA";"germ_random";"seed.survival";0,43;50
"CETE";"germ_random";"germination.rate";0,510829834270436;50
"CETE";"germ_random";"seed.survival";0,1;50
"CHFU";"germ_random";"germination.rate";0,661604954376291;50
"CHFU";"germ_random";"seed.survival";0,38;50
"CHMI";"germ_random";"germination.rate";0,790015429321272;50
"CHMI";"germ_random";"seed.survival";0,32;50
"HOMA";"germ_random";"germination.rate";0,902634525482271;50
"HOMA";"germ_random";"seed.survival";0,25;50
"LEMA";"germ_random";"germination.rate";0,937473900983875;50
"LEMA";"germ_random";"seed.survival";0,33;50
"LYTR";"germ_random";"germination.rate";0,553180413862511;50
"LYTR";"germ_random";"seed.survival";0,51;50
"MEEL";"germ_random";"germination.rate";0,771003447485417;50
"MEEL";"germ_random";"seed.survival";0,6;50
"MESU";"germ_random";"germination.rate";0,716724328641435;50
"MESU";"germ_random";"seed.survival";0,63;50
"PAIN";"germ_random";"germination.rate";0,153686684722583;50
"PAIN";"germ_random";"seed.survival";0,6;50
"PLCO";"germ_random";"germination.rate";0,832673096198726;50
"PLCO";"germ_random";"seed.survival";0,57;50
"POMA";"germ_random";"germination.rate";0,735802867107809;50
"POMA";"germ_random";"seed.survival";0,46;50
"POMO";"germ_random";"germination.rate";0,766796795957723;50
"POMO";"germ_random";"seed.survival";0,49;50
"PUPA";"germ_random";"germination.rate";0,693544140313781;50
"PUPA";"germ_random";"seed.survival";0,55;50
"SASO";"germ_random";"germination.rate";0,628315810367526;50
"SASO";"germ_random";"seed.survival";0,3;50
"SCLA";"germ_random";"germination.rate";0,550253007196323;50
"SCLA";"germ_random";"seed.survival";0,41;50
"SOAS";"germ_random";"germination.rate";0,48097873870121;50
"SOAS";"germ_random";"seed.survival";0,29;50
"SPRU";"germ_random";"germination.rate";0,558707938953729;50
"SPRU";"germ_random";"seed.survival";0,41;50
"SUSP";"germ_random";"germination.rate";0,613415250113626;50
"SUSP";"germ_random";"seed.survival";0,58;50
"BEMA";"germ_random";"germination.rate";0,408928960191033;51
"BEMA";"germ_random";"seed.survival";0,43;51
"CETE";"germ_random";"germination.rate";0,494514782646378;51
"CETE";"germ_random";"seed.survival";0,1;51
"CHFU";"germ_random";"germination.rate";0,880158880506705;51
"CHFU";"germ_random";"seed.survival";0,38;51
"CHMI";"germ_random";"germination.rate";0,936099291325224;51
"CHMI";"germ_random";"seed.survival";0,32;51
"HOMA";"germ_random";"germination.rate";0,866693849326961;51
"HOMA";"germ_random";"seed.survival";0,25;51
"LEMA";"germ_random";"germination.rate";0,843571407088852;51
"LEMA";"germ_random";"seed.survival";0,33;51
"LYTR";"germ_random";"germination.rate";0,443389500367409;51
"LYTR";"germ_random";"seed.survival";0,51;51
"MEEL";"germ_random";"germination.rate";0,599976698120488;51
"MEEL";"germ_random";"seed.survival";0,6;51
"MESU";"germ_random";"germination.rate";0,821628410393283;51
"MESU";"germ_random";"seed.survival";0,63;51
"PAIN";"germ_random";"germination.rate";0,306923824050916;51
"PAIN";"germ_random";"seed.survival";0,6;51
"PLCO";"germ_random";"germination.rate";0,703932117997536;51
"PLCO";"germ_random";"seed.survival";0,57;51
"POMA";"germ_random";"germination.rate";0,845842156889802;51
"POMA";"germ_random";"seed.survival";0,46;51
"POMO";"germ_random";"germination.rate";0,98096903758934;51
"POMO";"germ_random";"seed.survival";0,49;51
"PUPA";"germ_random";"germination.rate";0,934985188491729;51
"PUPA";"germ_random";"seed.survival";0,55;51
"SASO";"germ_random";"germination.rate";0,543842525888627;51
"SASO";"germ_random";"seed.survival";0,3;51
"SCLA";"germ_random";"germination.rate";0,610875552888421;51
"SCLA";"germ_random";"seed.survival";0,41;51
"SOAS";"germ_random";"germination.rate";0,558468577057055;51
"SOAS";"germ_random";"seed.survival";0,29;51
"SPRU";"germ_random";"germination.rate";0,457229341055694;51
"SPRU";"germ_random";"seed.survival";0,41;51
"SUSP";"germ_random";"germination.rate";0,497033695793021;51
"SUSP";"germ_random";"seed.survival";0,58;51
"BEMA";"germ_random";"germination.rate";0,323166320154471;52
"BEMA";"germ_random";"seed.survival";0,43;52
"CETE";"germ_random";"germination.rate";0,55477325204706;52
"CETE";"germ_random";"seed.survival";0,1;52
"CHFU";"germ_random";"germination.rate";0,905465108118172;52
"CHFU";"germ_random";"seed.survival";0,38;52
"CHMI";"germ_random";"germination.rate";0,734799652718922;52
"CHMI";"germ_random";"seed.survival";0,32;52
"HOMA";"germ_random";"germination.rate";0,775777286782866;52
"HOMA";"germ_random";"seed.survival";0,25;52
"LEMA";"germ_random";"germination.rate";0,935698637406748;52
"LEMA";"germ_random";"seed.survival";0,33;52
"LYTR";"germ_random";"germination.rate";0,506776735058767;52
"LYTR";"germ_random";"seed.survival";0,51;52
"MEEL";"germ_random";"germination.rate";0,574501729598435;52
"MEEL";"germ_random";"seed.survival";0,6;52
"MESU";"germ_random";"germination.rate";0,7407343874109;52
"MESU";"germ_random";"seed.survival";0,63;52
"PAIN";"germ_random";"germination.rate";0,419870372719817;52
"PAIN";"germ_random";"seed.survival";0,6;52
"PLCO";"germ_random";"germination.rate";0,89875395415696;52
"PLCO";"germ_random";"seed.survival";0,57;52
"POMA";"germ_random";"germination.rate";0,946559453596731;52
"POMA";"germ_random";"seed.survival";0,46;52
"POMO";"germ_random";"germination.rate";1;52
"POMO";"germ_random";"seed.survival";0,49;52
"PUPA";"germ_random";"germination.rate";0,725854389456099;52
"PUPA";"germ_random";"seed.survival";0,55;52
"SASO";"germ_random";"germination.rate";0,509260288222754;52
"SASO";"germ_random";"seed.survival";0,3;52
"SCLA";"germ_random";"germination.rate";0,602333820771448;52
"SCLA";"germ_random";"seed.survival";0,41;52
"SOAS";"germ_random";"germination.rate";0,674207558097505;52
"SOAS";"germ_random";"seed.survival";0,29;52
"SPRU";"germ_random";"germination.rate";0,257002521084457;52
"SPRU";"germ_random";"seed.survival";0,41;52
"SUSP";"germ_random";"germination.rate";0,566746984306889;52
"SUSP";"germ_random";"seed.survival";0,58;52
"BEMA";"germ_random";"germination.rate";0,372655918525213;53
"BEMA";"germ_random";"seed.survival";0,43;53
"CETE";"germ_random";"germination.rate";0,527318383787998;53
"CETE";"germ_random";"seed.survival";0,1;53
"CHFU";"germ_random";"germination.rate";0,774961610640584;53
"CHFU";"germ_random";"seed.survival";0,38;53
"CHMI";"germ_random";"germination.rate";0,786746894661616;53
"CHMI";"germ_random";"seed.survival";0,32;53
"HOMA";"germ_random";"germination.rate";0,919286102298073;53
"HOMA";"germ_random";"seed.survival";0,25;53
"LEMA";"germ_random";"germination.rate";1;53
"LEMA";"germ_random";"seed.survival";0,33;53
"LYTR";"germ_random";"germination.rate";0,651223797311451;53
"LYTR";"germ_random";"seed.survival";0,51;53
"MEEL";"germ_random";"germination.rate";0,421696346781062;53
"MEEL";"germ_random";"seed.survival";0,6;53
"MESU";"germ_random";"germination.rate";0,600802090538115;53
"MESU";"germ_random";"seed.survival";0,63;53
"PAIN";"germ_random";"germination.rate";0,453454720578996;53
"PAIN";"germ_random";"seed.survival";0,6;53
"PLCO";"germ_random";"germination.rate";0,692841546734829;53
"PLCO";"germ_random";"seed.survival";0,57;53
"POMA";"germ_random";"germination.rate";0,959545099322602;53
"POMA";"germ_random";"seed.survival";0,46;53
"POMO";"germ_random";"germination.rate";0,989279538817988;53
"POMO";"germ_random";"seed.survival";0,49;53
"PUPA";"germ_random";"germination.rate";0,835272397955624;53
"PUPA";"germ_random";"seed.survival";0,55;53
"SASO";"germ_random";"germination.rate";0,550245370760915;53
"SASO";"germ_random";"seed.survival";0,3;53
"SCLA";"germ_random";"germination.rate";0,804433301331005;53
"SCLA";"germ_random";"seed.survival";0,41;53
"SOAS";"germ_random";"germination.rate";0,769020841701046;53
"SOAS";"germ_random";"seed.survival";0,29;53
"SPRU";"germ_random";"germination.rate";0,509960071020843;53
"SPRU";"germ_random";"seed.survival";0,41;53
"SUSP";"germ_random";"germination.rate";0,700555887859959;53
"SUSP";"germ_random";"seed.survival";0,58;53
"BEMA";"germ_random";"germination.rate";0,551723561769311;54
"BEMA";"germ_random";"seed.survival";0,43;54
"CETE";"germ_random";"germination.rate";0,553466382037571;54
"CETE";"germ_random";"seed.survival";0,1;54
"CHFU";"germ_random";"germination.rate";0,913850988217052;54
"CHFU";"germ_random";"seed.survival";0,38;54
"CHMI";"germ_random";"germination.rate";0,754883007003197;54
"CHMI";"germ_random";"seed.survival";0,32;54
"HOMA";"germ_random";"germination.rate";1;54
"HOMA";"germ_random";"seed.survival";0,25;54
"LEMA";"germ_random";"germination.rate";0,919100739077828;54
"LEMA";"germ_random";"seed.survival";0,33;54
"LYTR";"germ_random";"germination.rate";0,473254380745609;54
"LYTR";"germ_random";"seed.survival";0,51;54
"MEEL";"germ_random";"germination.rate";0,653440006295262;54
"MEEL";"germ_random";"seed.survival";0,6;54
"MESU";"germ_random";"germination.rate";0,926934619221968;54
"MESU";"germ_random";"seed.survival";0,63;54
"PAIN";"germ_random";"germination.rate";0,424319334818953;54
"PAIN";"germ_random";"seed.survival";0,6;54
"PLCO";"germ_random";"germination.rate";0,866678673083626;54
"PLCO";"germ_random";"seed.survival";0,57;54
"POMA";"germ_random";"germination.rate";0,817401847141994;54
"POMA";"germ_random";"seed.survival";0,46;54
"POMO";"germ_random";"germination.rate";0,798486271007607;54
"POMO";"germ_random";"seed.survival";0,49;54
"PUPA";"germ_random";"germination.rate";0,911706932988896;54
"PUPA";"germ_random";"seed.survival";0,55;54
"SASO";"germ_random";"germination.rate";0,582118491377966;54
"SASO";"germ_random";"seed.survival";0,3;54
"SCLA";"germ_random";"germination.rate";0,743125658093546;54
"SCLA";"germ_random";"seed.survival";0,41;54
"SOAS";"germ_random";"germination.rate";0,764109306885509;54
"SOAS";"germ_random";"seed.survival";0,29;54
"SPRU";"germ_random";"germination.rate";0,535393351758249;54
"SPRU";"germ_random";"seed.survival";0,41;54
"SUSP";"germ_random";"germination.rate";0,681787137523133;54
"SUSP";"germ_random";"seed.survival";0,58;54
"BEMA";"germ_random";"germination.rate";0,427797496659726;55
"BEMA";"germ_random";"seed.survival";0,43;55
"CETE";"germ_random";"germination.rate";0,41686476131882;55
"CETE";"germ_random";"seed.survival";0,1;55
"CHFU";"germ_random";"germination.rate";0,657076162648702;55
"CHFU";"germ_random";"seed.survival";0,38;55
"CHMI";"germ_random";"germination.rate";0,746289861756354;55
"CHMI";"germ_random";"seed.survival";0,32;55
"HOMA";"germ_random";"germination.rate";0,968314697375501;55
"HOMA";"germ_random";"seed.survival";0,25;55
"LEMA";"germ_random";"germination.rate";0,777886785298066;55
"LEMA";"germ_random";"seed.survival";0,33;55
"LYTR";"germ_random";"germination.rate";0,621400762994238;55
"LYTR";"germ_random";"seed.survival";0,51;55
"MEEL";"germ_random";"germination.rate";0,640272019168283;55
"MEEL";"germ_random";"seed.survival";0,6;55
"MESU";"germ_random";"germination.rate";0,861261966961051;55
"MESU";"germ_random";"seed.survival";0,63;55
"PAIN";"germ_random";"germination.rate";0,214774935350135;55
"PAIN";"germ_random";"seed.survival";0,6;55
"PLCO";"germ_random";"germination.rate";0,769095764221334;55
"PLCO";"germ_random";"seed.survival";0,57;55
"POMA";"germ_random";"germination.rate";1;55
"POMA";"germ_random";"seed.survival";0,46;55
"POMO";"germ_random";"germination.rate";1;55
"POMO";"germ_random";"seed.survival";0,49;55
"PUPA";"germ_random";"germination.rate";0,87803969463136;55
"PUPA";"germ_random";"seed.survival";0,55;55
"SASO";"germ_random";"germination.rate";0,362801552107194;55
"SASO";"germ_random";"seed.survival";0,3;55
"SCLA";"germ_random";"germination.rate";0,861909669527633;55
"SCLA";"germ_random";"seed.survival";0,41;55
"SOAS";"germ_random";"germination.rate";0,749342357003435;55
"SOAS";"germ_random";"seed.survival";0,29;55
"SPRU";"germ_random";"germination.rate";0,482801011257482;55
"SPRU";"germ_random";"seed.survival";0,41;55
"SUSP";"germ_random";"germination.rate";0,484096205837239;55
"SUSP";"germ_random";"seed.survival";0,58;55
"BEMA";"germ_random";"germination.rate";0,327004442820186;56
"BEMA";"germ_random";"seed.survival";0,43;56
"CETE";"germ_random";"germination.rate";0,562712536388958;56
"CETE";"germ_random";"seed.survival";0,1;56
"CHFU";"germ_random";"germination.rate";0,631247592733826;56
"CHFU";"germ_random";"seed.survival";0,38;56
"CHMI";"germ_random";"germination.rate";0,709381838652507;56
"CHMI";"germ_random";"seed.survival";0,32;56
"HOMA";"germ_random";"germination.rate";0,778493485815721;56
"HOMA";"germ_random";"seed.survival";0,25;56
"LEMA";"germ_random";"germination.rate";0,878299707049835;56
"LEMA";"germ_random";"seed.survival";0,33;56
"LYTR";"germ_random";"germination.rate";0,494259231155948;56
"LYTR";"germ_random";"seed.survival";0,51;56
"MEEL";"germ_random";"germination.rate";0,418496785404427;56
"MEEL";"germ_random";"seed.survival";0,6;56
